date,LineItem,quantity,price,discounts,netTotal,purchaseNumber,daysSinceLastPurch,quantity_364,price_364,discounts_364,netTotal_364,quantity_28,price_28,discounts_28,netTotal_28,quantity_7,price_7,discounts_7,netTotal_7
2018-07-12,Naan,17,2,0,42,3.411764705882353,53053.23529411765,24,2,0,49,26,2,0,63,23,2,0,61
2018-07-12,Rice,16,2,0,34,2.8125,62571.1875,15,2,0,40,18,2,0,46,16,2,0,40
2018-07-12,Salmon and Wheat Bran Salad,78,12,0,910,3.5789473684210527,43545.17105263158,89,13,0,1138,88,14,0,1166,81,14,1,1034
2018-07-12,Yogurt,34,3,0,103,2.9705882352941178,47145.794117647056,31,3,0,128,42,3,0,202,41,3,0,176
2018-07-13,Aubergine and Chickpea Vindaloo,7,4,0,24,1.2857142857142858,85766.42857142857,7,4,0,21,15,4,0,52,8,4,0,28
2018-07-13,Beef and Apple Burgers,31,10,0,290,6.548387096774194,58282.032258064515,37,9,1,310,31,14,1,394,34,11,1,328
2018-07-13,Beef and Broccoli,41,7,0,301,10.476190476190476,71474.76190476191,31,9,1,244,23,8,0,191,30,8,0,235
2018-07-13,Beef and Broccoli Stir Fry,19,10,1,172,1.7894736842105263,78955.15789473684,17,10,0,170,26,10,0,266,23,10,0,226
2018-07-13,Beef and Squash Kabob,53,8,0,491,2.25,73112.42307692308,36,7,0,308,66,8,0,614,33,8,1,277
2018-07-13,Chicken and Onion Kabob,84,10,0,927,10.51388888888889,65326.51388888889,66,10,0,728,53,10,0,576,55,10,1,573
2018-07-13,Chutney,21,2,0,74,2.1666666666666665,66685.11111111111,22,2,0,44,24,2,0,60,24,2,0,70
2018-07-13,Coconut and Beef Vindaloo,14,4,0,56,3.1538461538461537,46321.230769230766,13,4,0,46,18,4,0,69,14,4,0,54
2018-07-13,Fountain Drink,38,2,0,71,10.962962962962964,55679.48148148148,65,2,0,129,48,2,0,95,57,2,0,110
2018-07-13,Lamb and Veggie Kabob,17,8,1,145,6.411764705882353,64738.470588235294,21,8,1,175,5,8,0,45,7,8,2,52
2018-07-13,Lamb Chops,32,6,0,221,13,55110.8,29,8,0,212,26,7,0,169,27,9,0,239
2018-07-13,Naan,20,2,0,45,11.55,65076.05,23,2,0,56,20,2,0,44,20,2,0,50
2018-07-13,Rice,16,2,0,54,1.9285714285714286,71554,28,2,0,72,23,2,0,50,26,2,0,56
2018-07-13,Salmon and Wheat Bran Salad,96,12,0,1069,7.160919540229885,59872.379310344826,122,12,1,1431,143,12,0,1731,106,13,1,1328
2018-07-13,Yogurt,36,3,0,150,8.1875,75015.21875,51,3,0,176,39,3,0,147,52,3,0,218
2018-07-14,Aubergine and Chickpea Vindaloo,10,4,0,35,2.625,37759.25,12,4,0,42,21,4,0,74,7,4,0,24
2018-07-14,Beef and Apple Burgers,25,19,1,450,14.16,76002.4,45,11,1,474,27,17,3,391,29,12,1,322
2018-07-14,Beef and Broccoli,18,16,0,278,4.222222222222222,50115.11111111111,33,8,6,179,19,19,0,355,17,8,0,129
2018-07-14,Beef and Broccoli Stir Fry,9,10,0,93,5.666666666666667,66706.66666666667,11,10,0,111,12,10,1,112,15,10,0,153
2018-07-14,Beef and Squash Kabob,34,8,0,319,10.852941176470589,58876.08823529412,48,7,0,414,36,8,0,332,36,8,0,334
2018-07-14,Chicken and Onion Kabob,41,10,0,453,8.634146341463415,68345.14634146342,71,10,0,784,70,10,0,774,61,10,0,687
2018-07-14,Chutney,11,2,0,30,1.5454545454545454,90952.09090909091,78,2,5,62,19,2,0,74,16,2,0,50
2018-07-14,Coconut and Beef Vindaloo,7,4,0,28,8.714285714285714,57268.28571428572,18,4,0,63,9,4,0,35,12,4,0,48
2018-07-14,Fountain Drink,29,2,0,58,2.380952380952381,47756.09523809524,44,2,0,86,39,2,0,78,34,2,0,65
2018-07-14,Lamb and Veggie Kabob,8,8,0,76,1.625,62700.75,18,8,1,149,10,8,1,88,10,8,0,99
2018-07-14,Lamb Chops,31,10,0,298,3.6129032258064515,45325.8064516129,29,11,3,265,17,15,0,248,10,9,0,81
2018-07-14,Naan,23,2,0,59,2.590909090909091,68284.90909090909,79,2,4,76,28,2,0,82,24,2,0,66
2018-07-14,Rice,20,2,0,50,2.8421052631578947,58032.36842105263,15,2,0,50,25,2,0,86,14,2,0,38
2018-07-14,Salmon and Wheat Bran Salad,70,15,0,1070,7.318840579710145,46535.04347826087,108,14,3,1368,105,16,0,1619,64,13,0,822
2018-07-14,Yogurt,29,3,0,145,2.4,60117.8,46,3,0,189,54,3,0,226,37,3,0,151
2018-07-16,Aubergine and Chickpea Vindaloo,28,4,0,98,3.130434782608696,61002.65217391304,6,4,1,16,4,4,0,14,9,4,0,28
2018-07-16,Beef and Apple Burgers,43,14,1,526,7.883720930232558,83760.95348837209,30,12,1,347,21,9,1,175,27,11,2,254
2018-07-16,Beef and Broccoli,21,11,1,210,1.5238095238095237,76245.52380952382,19,10,0,187,11,10,0,107,14,16,0,231
2018-07-16,Beef and Broccoli Stir Fry,13,10,0,133,3.75,25112.916666666668,15,10,1,140,13,10,0,129,15,10,0,154
2018-07-16,Beef and Squash Kabob,49,8,0,454,1.930232558139535,72190.3953488372,37,7,1,297,29,7,0,232,23,8,0,213
2018-07-16,Chicken and Onion Kabob,53,9,0,557,2.5510204081632653,55149.77551020408,48,10,1,492,57,9,0,585,23,10,1,248
2018-07-16,Chutney,21,2,0,52,2.263157894736842,63318.78947368421,11,2,0,38,13,2,0,32,5,2,0,9
2018-07-16,Coconut and Beef Vindaloo,10,4,0,38,7.75,50226,5,4,0,18,7,4,0,26,10,4,0,40
2018-07-16,Fountain Drink,52,2,0,96,2.638888888888889,55688.47222222222,43,2,0,86,37,2,0,71,40,2,0,78
2018-07-16,Lamb and Veggie Kabob,19,8,1,171,1.631578947368421,63259.78947368421,15,8,1,132,9,8,1,77,9,8,0,84
2018-07-16,Lamb Chops,20,8,0,144,8.05,55126.7,16,8,0,125,16,9,0,140,11,7,0,78
2018-07-16,Naan,39,2,0,84,2.948717948717949,51388.692307692305,24,2,0,64,11,2,0,24,15,2,0,47
2018-07-16,Rice,25,2,0,79,2.04,68099.76,14,2,0,32,15,2,0,39,16,2,0,43
2018-07-16,Salmon and Wheat Bran Salad,120,14,0,1621,5.6440677966101696,56017.19491525424,70,14,0,923,55,13,1,655,54,13,0,662
2018-07-16,Yogurt,50,3,0,194,2.3333333333333335,64550.933333333334,19,3,0,73,21,3,0,73,17,3,0,67
2018-07-17,Aubergine and Chickpea Vindaloo,13,4,0,44,1.3333333333333333,77937.77777777778,1,4,0,4,10,4,0,35,7,4,0,24
2018-07-17,Beef and Apple Burgers,28,18,1,478,5.857142857142857,46545.5,35,11,1,367,40,11,1,405,30,10,1,276
2018-07-17,Beef and Broccoli,24,9,0,212,2.6666666666666665,58463.708333333336,12,8,0,96,18,8,0,145,14,8,0,118
2018-07-17,Beef and Broccoli Stir Fry,11,10,0,114,6.909090909090909,63727.90909090909,17,10,0,171,9,10,0,88,22,10,0,224
2018-07-17,Beef and Squash Kabob,33,8,0,300,5.387096774193548,67781.41935483871,38,7,0,319,34,8,0,322,27,8,0,254
2018-07-17,Chicken and Onion Kabob,36,10,0,401,2.4545454545454546,42594.63636363636,33,10,0,368,39,10,0,421,25,10,0,279
2018-07-17,Chutney,14,2,0,40,2.5,64439.857142857145,14,2,0,32,19,2,0,69,16,2,0,36
2018-07-17,Coconut and Beef Vindaloo,10,4,0,40,4.285714285714286,28776.571428571428,6,4,0,21,6,4,0,22,9,4,0,36
2018-07-17,Fountain Drink,55,2,0,109,4.944444444444445,52875,34,2,0,68,38,2,0,75,44,2,0,88
2018-07-17,Lamb and Veggie Kabob,5,8,2,41,6.4,20048,9,8,3,56,8,8,0,74,11,8,1,94
2018-07-17,Lamb Chops,19,9,0,164,4.421052631578948,37019.10526315789,15,13,0,187,20,9,1,172,14,6,0,86
2018-07-17,Naan,21,2,0,64,2.4761904761904763,76341.23809523809,28,2,0,64,19,2,0,50,17,2,0,34
2018-07-17,Rice,14,2,0,46,1.6923076923076923,77027.30769230769,16,2,0,36,16,2,0,57,12,2,0,28
2018-07-17,Salmon and Wheat Bran Salad,87,13,0,1107,3.4941176470588236,58928.035294117646,74,14,0,984,66,11,0,703,81,12,0,949
2018-07-17,Yogurt,36,3,0,178,4.0285714285714285,40176.94285714286,26,3,0,94,24,3,0,80,24,3,0,88
2018-07-18,Aubergine and Chickpea Vindaloo,3,4,0,10,1,99999,6,4,1,18,15,4,0,52,3,4,0,10
2018-07-18,Beef and Apple Burgers,48,8,1,345,3.5,62560.791666666664,35,10,2,292,37,11,1,358,26,13,1,309
2018-07-18,Beef and Broccoli,17,12,0,199,6.294117647058823,53017.76470588235,21,16,0,312,17,11,0,185,13,7,0,80
2018-07-18,Beef and Broccoli Stir Fry,19,10,0,194,3.5789473684210527,52693.15789473684,13,10,0,130,21,10,1,204,7,10,0,72
2018-07-18,Beef and Squash Kabob,25,8,0,233,13.44,68012.64,43,7,0,378,26,8,1,222,32,8,0,294
2018-07-18,Chicken and Onion Kabob,42,10,0,453,4.1,62555.175,57,10,0,631,50,10,0,526,52,10,0,576
2018-07-18,Chutney,16,2,0,52,1.9375,62617,17,2,0,38,15,2,0,52,8,2,0,14
2018-07-18,Coconut and Beef Vindaloo,2,4,0,8,1.5,50027.5,5,4,0,18,7,4,0,28,13,4,0,50
2018-07-18,Fountain Drink,37,2,0,74,2.4482758620689653,51830.862068965514,36,2,0,71,45,2,0,89,41,2,0,81
2018-07-18,Lamb and Veggie Kabob,10,8,0,93,4.8,50103,12,8,1,100,9,8,0,85,21,8,0,194
2018-07-18,Lamb Chops,15,9,0,139,5.533333333333333,40125,17,8,0,123,14,12,3,121,24,7,0,168
2018-07-18,Naan,19,2,0,54,2.8947368421052633,78962.8947368421,18,2,0,47,16,2,0,48,24,2,0,49
2018-07-18,Rice,19,2,0,52,3.210526315789474,63237.42105263158,14,2,0,31,12,2,0,40,5,2,0,12
2018-07-18,Salmon and Wheat Bran Salad,91,12,0,1042,5.977528089887641,61869.8202247191,86,13,1,1043,90,13,0,1120,59,12,1,671
2018-07-18,Yogurt,33,3,0,124,2.7096774193548385,58200.6129032258,36,3,0,130,36,3,1,149,33,3,0,122
2018-07-19,Aubergine and Chickpea Vindaloo,9,4,0,32,4.428571428571429,42920.57142857143,5,4,0,18,7,4,0,24,18,4,1,57
2018-07-19,Beef and Apple Burgers,37,9,1,297,3,48760.89189189189,38,10,1,340,34,7,1,223,37,13,1,432
2018-07-19,Beef and Broccoli,21,9,0,194,2.4285714285714284,47794.95238095238,17,7,0,114,17,9,0,154,20,7,1,135
2018-07-19,Beef and Broccoli Stir Fry,9,10,0,93,1.5,62586.25,25,10,0,242,14,10,1,122,14,10,0,144
2018-07-19,Beef and Squash Kabob,20,8,0,187,1.8421052631578947,73741.63157894737,43,7,0,353,35,8,0,315,20,8,0,181
2018-07-19,Chicken and Onion Kabob,38,10,0,421,3.242424242424242,42572.06060606061,77,10,0,856,45,10,0,503,45,10,0,502
2018-07-19,Chutney,15,2,0,34,2.8461538461538463,54028.92307692308,19,2,0,50,17,2,0,33,23,2,0,77
2018-07-19,Coconut and Beef Vindaloo,9,4,0,36,3.2222222222222223,22476.555555555555,15,4,0,49,9,4,0,36,9,4,0,32
2018-07-19,Fountain Drink,53,2,0,105,4.842105263157895,29082.315789473683,41,2,0,82,32,2,0,56,42,2,0,79
2018-07-19,Lamb and Veggie Kabob,6,8,1,46,3.3333333333333335,66682.33333333333,16,8,1,140,17,8,1,143,12,8,0,112
2018-07-19,Lamb Chops,18,10,0,180,13.666666666666666,39066.166666666664,18,10,0,168,6,5,0,32,20,7,1,113
2018-07-19,Naan,23,2,0,74,2.1818181818181817,63730.63636363636,27,2,0,60,21,2,0,51,17,2,0,42
2018-07-19,Rice,20,2,0,63,2.0526315789473686,63249.57894736842,17,2,0,48,5,2,0,10,16,2,0,34
2018-07-19,Salmon and Wheat Bran Salad,120,11,0,1469,3.2718446601941746,48659.563106796115,95,12,0,1148,78,12,1,861,78,12,0,910
2018-07-19,Yogurt,34,3,0,147,2.4838709677419355,61335.48387096774,35,3,0,135,23,3,0,81,34,3,0,103
2018-07-20,Aubergine and Chickpea Vindaloo,13,4,0,46,3.7,50073.9,7,4,0,24,11,4,0,38,7,4,0,24
2018-07-20,Beef and Apple Burgers,36,12,1,402,2.257142857142857,63039.885714285716,34,12,1,376,36,15,2,467,31,10,0,290
2018-07-20,Beef and Broccoli,33,8,0,243,4,45527.333333333336,22,8,1,166,26,13,0,295,41,7,0,301
2018-07-20,Beef and Broccoli Stir Fry,8,10,0,82,2.625,75098.25,16,10,0,155,17,10,0,173,19,10,1,172
2018-07-20,Beef and Squash Kabob,44,8,0,402,2.0238095238095237,71506.45238095238,54,7,0,454,45,8,0,414,53,8,0,491
2018-07-20,Chicken and Onion Kabob,44,10,0,486,2.625,55079.775,43,10,1,449,60,10,0,667,84,10,0,927
2018-07-20,Chutney,19,2,0,50,2,73733.78947368421,14,2,0,44,27,2,0,73,21,2,0,74
2018-07-20,Coconut and Beef Vindaloo,13,4,0,52,4.333333333333333,33382.11111111111,12,4,0,42,16,4,0,64,14,4,0,56
2018-07-20,Fountain Drink,65,2,0,127,5.59375,46948.25,42,2,0,80,39,2,0,78,38,2,0,71
2018-07-20,Lamb and Veggie Kabob,20,8,0,189,2.55,40117.65,11,8,0,100,18,8,1,162,17,8,1,145
2018-07-20,Lamb Chops,19,8,0,143,2,68478.1052631579,12,10,1,112,16,8,0,132,32,6,0,221
2018-07-20,Naan,24,2,0,52,2.608695652173913,52276.565217391304,29,2,0,76,25,2,0,72,20,2,0,45
2018-07-20,Rice,19,2,0,44,1.5294117647058822,70640.11764705883,18,2,0,40,27,2,0,86,16,2,0,54
2018-07-20,Salmon and Wheat Bran Salad,97,11,0,1075,6.443298969072165,52658.79381443299,89,16,1,1379,113,13,1,1405,96,12,0,1069
2018-07-20,Yogurt,34,3,0,145,2.53125,62579.71875,36,3,0,110,40,3,1,175,36,3,0,150
2018-07-21,Aubergine and Chickpea Vindaloo,14,4,1,43,1.8181818181818181,63800.545454545456,23,4,0,80,14,4,0,49,10,4,0,35
2018-07-21,Beef and Apple Burgers,35,14,1,476,2.4285714285714284,71496.17142857143,55,14,1,739,49,16,0,645,25,19,1,450
2018-07-21,Beef and Broccoli,25,13,0,335,2.88,80033,22,11,0,238,31,9,0,286,18,16,0,278
2018-07-21,Beef and Broccoli Stir Fry,13,10,0,134,1.6666666666666667,66703.5,19,10,1,181,13,10,0,131,9,10,0,93
2018-07-21,Beef and Squash Kabob,30,8,0,282,2.357142857142857,78595.57142857143,47,7,0,410,41,8,0,369,34,8,0,319
2018-07-21,Chicken and Onion Kabob,50,10,0,559,2.816326530612245,61307.77551020408,46,10,0,496,53,10,0,572,41,10,0,453
2018-07-21,Chutney,20,2,0,50,3.2,55184.55,23,2,0,68,22,2,0,78,11,2,0,30
2018-07-21,Coconut and Beef Vindaloo,8,4,0,32,1.8571428571428572,57428.57142857143,15,4,0,52,8,4,0,32,7,4,0,28
2018-07-21,Fountain Drink,77,2,0,139,2.840909090909091,66005.72727272728,52,2,0,103,33,2,0,64,29,2,0,58
2018-07-21,Lamb and Veggie Kabob,16,8,0,153,3.5714285714285716,57180.21428571428,13,8,0,120,24,8,0,219,8,8,0,76
2018-07-21,Lamb Chops,26,9,0,217,3.8076923076923075,50225.807692307695,27,9,0,236,16,10,0,149,31,10,0,298
2018-07-21,Naan,22,2,0,58,3.227272727272727,50246.09090909091,18,2,0,42,22,2,0,94,23,2,0,59
2018-07-21,Rice,24,2,0,72,2.625,75118.91666666667,25,2,0,80,14,2,0,54,20,2,0,50
2018-07-21,Salmon and Wheat Bran Salad,82,13,1,1035,3.817073170731707,57453.81707317073,116,17,0,1894,113,13,0,1463,70,15,0,1070
2018-07-21,Yogurt,49,3,0,176,1.5555555555555556,82283.02222222222,50,3,0,215,52,3,0,236,29,3,0,145
2018-07-23,Aubergine and Chickpea Vindaloo,7,4,0,24,4.333333333333333,33406.5,5,4,0,18,5,4,0,18,28,4,0,98
2018-07-23,Beef and Apple Burgers,16,18,0,291,3.375,56339.125,25,11,0,275,23,8,1,156,43,14,1,526
2018-07-23,Beef and Broccoli,11,14,0,154,7,54639.09090909091,12,17,0,206,13,7,0,94,21,11,1,210
2018-07-23,Beef and Broccoli Stir Fry,11,10,0,107,4,54593.181818181816,9,10,1,85,12,10,0,124,13,10,0,133
2018-07-23,Beef and Squash Kabob,18,8,1,149,1.7647058823529411,70628.35294117648,35,7,0,299,25,8,0,234,49,8,0,454
2018-07-23,Chicken and Onion Kabob,33,10,0,357,3.0344827586206895,68989.13793103448,32,10,0,352,27,10,0,304,53,9,0,557
2018-07-23,Chutney,10,2,0,28,2,90008.7,11,2,0,44,13,2,0,29,21,2,0,52
2018-07-23,Coconut and Beef Vindaloo,6,4,0,22,4.2,80006,9,4,0,32,14,4,0,56,10,4,0,38
2018-07-23,Fountain Drink,22,2,0,44,6.473684210526316,57950.89473684211,22,2,0,42,44,2,0,85,52,2,0,96
2018-07-23,Lamb and Veggie Kabob,6,8,0,56,4.833333333333333,50017.333333333336,10,8,1,81,5,8,0,44,19,8,1,171
2018-07-23,Lamb Chops,18,11,0,190,3.111111111111111,72257.72222222222,15,11,1,150,19,7,0,134,20,8,0,144
2018-07-23,Naan,12,2,0,44,2.2222222222222223,66712.11111111111,9,2,0,40,12,2,0,24,39,2,0,84
2018-07-23,Rice,12,2,0,25,3.6666666666666665,88901.77777777778,10,2,0,38,12,2,0,25,25,2,0,79
2018-07-23,Salmon and Wheat Bran Salad,63,13,0,823,4.587301587301587,57234.28571428572,57,15,0,854,73,11,1,744,120,14,0,1621
2018-07-23,Yogurt,30,3,0,132,3.076923076923077,50130.5,31,3,0,125,28,3,0,117,50,3,0,194
2018-07-24,Aubergine and Chickpea Vindaloo,3,4,0,10,19.666666666666668,386.3333333333333,4,4,1,10,8,4,0,28,13,4,0,44
2018-07-24,Beef and Apple Burgers,17,13,0,218,6.352941176470588,41232.529411764706,30,12,1,320,22,9,1,187,28,18,1,478
2018-07-24,Beef and Broccoli,4,22,0,87,1.75,50101.5,14,11,0,155,7,7,0,46,24,9,0,212
2018-07-24,Beef and Broccoli Stir Fry,8,10,0,83,37.375,37530.75,9,10,1,80,11,10,0,113,11,10,0,114
2018-07-24,Beef and Squash Kabob,20,8,0,187,4.684210526315789,57926.63157894737,19,7,0,160,24,8,0,226,33,8,0,300
2018-07-24,Chicken and Onion Kabob,30,10,0,344,2.0434782608695654,82649.52173913043,43,10,0,484,48,10,0,536,36,10,0,401
2018-07-24,Chutney,9,2,0,42,1.25,75009.5,20,2,0,54,13,2,0,26,14,2,0,40
2018-07-24,Coconut and Beef Vindaloo,6,4,0,24,2.2,20438.8,9,4,1,21,6,4,0,24,10,4,0,40
2018-07-24,Fountain Drink,24,2,0,48,4.666666666666667,22349.555555555555,37,2,0,68,31,2,0,61,55,2,0,109
2018-07-24,Lamb and Veggie Kabob,9,8,0,84,24,33365.555555555555,11,8,1,95,13,8,1,110,5,8,2,41
2018-07-24,Lamb Chops,7,12,0,82,2,42869.28571428572,13,13,1,146,12,6,0,70,19,9,0,164
2018-07-24,Naan,11,2,0,28,4.7,40028.3,9,2,0,18,18,2,0,36,21,2,0,64
2018-07-24,Rice,1,2,0,2,1,99999,17,2,0,38,13,2,0,26,14,2,0,46
2018-07-24,Salmon and Wheat Bran Salad,28,15,0,432,7.928571428571429,32261.85714285714,97,15,1,1411,82,12,0,953,87,13,0,1107
2018-07-24,Yogurt,14,3,0,58,5.083333333333333,25051.333333333332,25,3,0,98,23,3,0,83,36,3,0,178
2018-07-25,Aubergine and Chickpea Vindaloo,9,4,0,32,4,42934.28571428572,11,4,0,38,12,2,0,28,3,4,0,10
2018-07-25,Beef and Apple Burgers,34,11,1,335,3.4411764705882355,70662.4705882353,27,13,2,304,32,14,1,422,48,8,1,345
2018-07-25,Beef and Broccoli,11,10,0,114,1.6363636363636365,72765.81818181818,13,7,0,88,25,10,0,261,17,12,0,199
2018-07-25,Beef and Broccoli Stir Fry,9,10,0,91,4,85734.14285714286,18,10,1,167,7,10,0,71,19,10,0,194
2018-07-25,Beef and Squash Kabob,24,8,0,221,2.0952380952380953,71492.09523809524,54,7,0,442,20,8,0,187,25,8,0,233
2018-07-25,Chicken and Onion Kabob,50,10,0,546,3.978723404255319,47001.65957446808,68,10,0,735,41,10,1,413,42,10,0,453
2018-07-25,Chutney,9,2,0,28,1.6666666666666667,77783.77777777778,13,2,0,27,12,2,0,44,16,2,0,52
2018-07-25,Coconut and Beef Vindaloo,14,4,0,54,4.818181818181818,36512.454545454544,7,4,0,24,14,3,0,40,2,4,0,8
2018-07-25,Fountain Drink,32,2,0,63,3.4583333333333335,62677.416666666664,38,2,0,75,42,2,0,82,37,2,0,74
2018-07-25,Lamb and Veggie Kabob,6,8,0,58,2,80004.2,19,8,1,174,11,8,0,103,10,8,0,93
2018-07-25,Lamb Chops,15,8,1,107,17.733333333333334,26757.6,16,11,0,173,13,9,0,111,15,9,0,139
2018-07-25,Naan,15,2,0,41,1.3846153846153846,84706.46153846153,27,2,0,67,21,2,0,68,19,2,0,54
2018-07-25,Rice,11,2,0,37,1.3,70110.9,13,2,0,38,14,2,0,44,19,2,0,52
2018-07-25,Salmon and Wheat Bran Salad,59,13,0,753,2.3728813559322033,64547.52542372881,94,13,1,1187,94,13,0,1232,91,12,0,1042
2018-07-25,Yogurt,22,3,0,95,3,50144.35,46,3,0,164,29,3,0,137,33,3,0,124
2018-07-26,Aubergine and Chickpea Vindaloo,4,4,0,14,2,33676,17,4,0,55,11,4,0,38,9,4,0,32
2018-07-26,Beef and Apple Burgers,22,13,0,284,1.8636363636363635,59281.90909090909,52,9,1,409,29,10,2,257,37,9,1,297
2018-07-26,Beef and Broccoli,10,7,0,67,2.5,60079.9,28,13,2,303,13,16,0,204,21,9,0,194
2018-07-26,Beef and Broccoli Stir Fry,11,10,0,111,2.272727272727273,45595.90909090909,11,10,0,110,11,10,1,102,9,10,0,93
2018-07-26,Beef and Squash Kabob,40,8,1,350,2.3529411764705883,61835.470588235294,41,7,0,350,28,8,0,255,20,8,0,187
2018-07-26,Chicken and Onion Kabob,54,10,1,559,2.176470588235294,62834,84,10,0,936,41,10,0,459,38,10,0,421
2018-07-26,Chutney,9,2,0,28,2.3333333333333335,55619.88888888889,27,2,1,82,19,2,0,80,15,2,0,34
2018-07-26,Coconut and Beef Vindaloo,9,4,0,36,2.875,62571.125,26,4,0,86,13,4,0,50,9,4,0,36
2018-07-26,Fountain Drink,30,2,0,59,3.210526315789474,47503.94736842105,68,2,0,120,32,2,0,61,53,2,0,105
2018-07-26,Lamb and Veggie Kabob,16,8,0,155,3.6363636363636362,45602,6,8,0,58,5,8,0,45,6,8,1,46
2018-07-26,Lamb Chops,10,10,0,96,4,40128.8,22,10,2,165,9,12,0,105,18,10,0,180
2018-07-26,Naan,11,2,0,27,3.1818181818181817,54727.09090909091,30,2,1,62,21,2,0,70,23,2,0,74
2018-07-26,Rice,10,2,0,26,2.9,40172.4,26,2,1,72,14,2,0,36,20,2,0,63
2018-07-26,Salmon and Wheat Bran Salad,64,15,0,934,3.096774193548387,51731.8064516129,151,13,1,1791,78,15,1,1089,120,11,0,1469
2018-07-26,Yogurt,43,3,0,147,2.975,52607.375,56,3,0,211,28,3,0,123,34,3,0,147
2018-07-27,Aubergine and Chickpea Vindaloo,10,4,0,35,3.25,25413.5,25,4,0,88,8,4,0,27,13,4,0,46
2018-07-27,Beef and Apple Burgers,35,13,1,413,4.085714285714285,60087.57142857143,43,10,1,383,40,11,1,397,36,12,1,402
2018-07-27,Beef and Broccoli,22,9,0,183,3.6818181818181817,59144.77272727273,24,15,0,342,22,24,0,534,33,8,0,243
2018-07-27,Beef and Broccoli Stir Fry,18,10,0,183,4,44618.22222222222,12,10,0,120,8,10,0,79,8,10,0,82
2018-07-27,Beef and Squash Kabob,38,8,0,334,4.945945945945946,67632.8918918919,41,7,0,357,48,8,0,441,44,8,0,402
2018-07-27,Chicken and Onion Kabob,73,10,0,808,6.656716417910448,62773.13432835821,51,10,0,568,66,10,0,720,44,10,0,486
2018-07-27,Chutney,10,2,0,24,2.6,50086.7,19,2,0,56,29,2,0,107,19,2,0,50
2018-07-27,Coconut and Beef Vindaloo,15,4,0,60,14.076923076923077,30978.76923076923,9,4,0,31,10,4,0,36,13,4,0,52
2018-07-27,Fountain Drink,53,2,0,103,4.84375,56353.28125,33,2,0,65,52,2,0,99,65,2,0,127
2018-07-27,Lamb and Veggie Kabob,10,8,0,96,1.7,80063.3,13,8,0,122,12,8,1,105,20,8,0,189
2018-07-27,Lamb Chops,20,7,0,138,11.95,25147.1,15,9,1,121,32,8,1,228,19,8,0,143
2018-07-27,Naan,24,2,0,58,3.0833333333333335,54289.958333333336,17,2,0,52,27,2,0,109,24,2,0,52
2018-07-27,Rice,17,2,0,40,3.933333333333333,66729.26666666666,17,2,0,71,17,2,0,47,19,2,0,44
2018-07-27,Salmon and Wheat Bran Salad,94,13,0,1212,6.538461538461538,53971.406593406595,75,15,0,1135,113,15,0,1644,97,11,0,1075
2018-07-27,Yogurt,39,3,0,172,3.388888888888889,64004.166666666664,43,3,0,193,36,3,0,154,34,3,0,145
2018-07-28,Aubergine and Chickpea Vindaloo,9,4,0,32,3.5,66750.16666666667,12,4,0,42,11,4,0,38,14,4,1,43
2018-07-28,Beef and Apple Burgers,35,14,1,450,2.6857142857142855,65805.02857142857,28,14,2,350,35,14,1,460,35,14,1,476
2018-07-28,Beef and Broccoli,36,13,1,386,1.5909090909090908,81844.90909090909,30,9,0,270,23,10,1,203,25,13,0,335
2018-07-28,Beef and Broccoli Stir Fry,21,10,0,214,3.95,70032.1,20,10,0,190,16,10,0,161,13,10,0,134
2018-07-28,Beef and Squash Kabob,37,8,0,341,2.4571428571428573,71454.4857142857,48,7,0,414,34,8,1,302,30,8,0,282
2018-07-28,Chicken and Onion Kabob,47,10,0,512,3.6363636363636362,72797.79545454546,63,10,1,673,44,10,0,491,50,10,0,559
2018-07-28,Chutney,23,2,0,64,1.6956521739130435,82665.13043478261,14,2,0,41,22,2,0,57,20,2,0,50
2018-07-28,Coconut and Beef Vindaloo,8,4,0,31,3,50094.333333333336,14,4,0,46,11,4,0,44,8,4,0,32
2018-07-28,Fountain Drink,51,2,0,94,2.625,62589.21875,65,2,0,128,46,2,0,92,77,2,0,139
2018-07-28,Lamb and Veggie Kabob,13,8,0,122,2.1538461538461537,53935.692307692305,9,8,0,83,12,8,0,117,16,8,0,153
2018-07-28,Lamb Chops,18,8,0,131,2.9444444444444446,55686.666666666664,20,11,1,198,17,8,0,133,26,9,0,217
2018-07-28,Naan,30,2,0,104,2.5517241379310347,75931.5172413793,17,2,0,46,29,2,0,95,22,2,0,58
2018-07-28,Rice,22,2,0,70,2.7142857142857144,66818.14285714286,19,2,0,60,24,2,0,67,24,2,0,72
2018-07-28,Salmon and Wheat Bran Salad,103,15,0,1416,2.5795454545454546,68239.51136363637,90,14,1,1167,102,15,0,1567,82,13,1,1035
2018-07-28,Yogurt,37,3,0,168,3.088235294117647,64761.23529411765,47,3,0,233,42,3,0,202,49,3,0,176
2018-07-30,Aubergine and Chickpea Vindaloo,2,4,0,7,1,99999,5,4,1,10,12,4,0,42,7,4,0,24
2018-07-30,Beef and Apple Burgers,23,9,0,202,6.695652173913044,56604.565217391304,27,14,1,331,29,16,1,427,16,18,0,291
2018-07-30,Beef and Broccoli,12,7,0,77,24.416666666666668,41712.916666666664,17,20,1,326,11,22,0,246,11,14,0,154
